transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online
2776,212,2024-07-16,Home & Garden,248.61,4,Credit Card,False
2777,744,2024-09-10,Home & Garden,180.46,3,Credit Card,True
2778,954,2024-07-02,Electronics,517.99,2,Credit Card,True
2779,816,2024-04-01,Sports,171.19,1,Bank Transfer,True
2780,724,2024-05-31,Home & Garden,264.55,3,Credit Card,True
2781,677,2024-11-15,Books,29.37,1,Credit Card,True
2782,646,2024-08-10,Electronics,1668.33,3,Bank Transfer,True
2783,13,2024-01-27,Books,42.2,1,Credit Card,True
2784,644,2024-05-25,Sports,144.9,1,Credit Card,True
2785,425,2024-11-13,Books,13.06,3,PayPal,True
2786,828,2024-07-19,Sports,165.12,2,Credit Card,True
2787,497,2024-03-02,Clothing,173.41,2,Credit Card,True
2788,706,2024-04-04,Clothing,165.22,3,Bank Transfer,True
2789,1000,2023-12-28,Electronics,1206.94,1,PayPal,True
2790,676,2024-03-06,Home & Garden,82.6,1,Credit Card,True
2791,79,2024-11-07,Electronics,879.58,1,Credit Card,True
2792,690,2023-12-14,Electronics,1890.75,2,PayPal,True
2793,293,2024-09-18,Home & Garden,164.0,1,Credit Card,True
2794,66,2024-07-18,Home & Garden,34.76,4,PayPal,True
2795,888,2024-07-20,Sports,185.63,1,PayPal,True
2796,925,2024-10-28,Sports,207.66,1,PayPal,True
2797,77,2024-04-19,Home & Garden,84.75,4,Credit Card,True
2798,902,2024-04-08,Home & Garden,183.3,4,Bank Transfer,True
2799,806,2024-05-01,Books,45.09,2,Credit Card,True
2800,464,2024-03-10,Books,12.63,3,Credit Card,True
2801,479,2024-01-31,Sports,175.89,1,PayPal,False
2802,878,2024-11-13,Books,40.75,1,Credit Card,False
2803,548,2024-03-03,Clothing,132.06,2,PayPal,True
2804,291,2023-12-29,Electronics,1186.56,4,Credit Card,True
2805,761,2024-04-01,Home & Garden,79.66,2,PayPal,True
2806,77,2024-05-03,Books,34.54,2,Credit Card,True
2807,241,2024-11-14,Books,25.35,4,PayPal,True
2808,589,2024-02-10,Books,24.58,1,PayPal,True
2809,158,2024-07-09,Home & Garden,116.17,4,Credit Card,True
2810,833,2024-07-03,Home & Garden,115.03,4,Credit Card,True
2811,438,2024-12-10,Sports,90.36,3,PayPal,True
2812,811,2024-06-08,Home & Garden,87.14,1,Bank Transfer,True
2813,379,2024-03-08,Books,37.35,2,Credit Card,True
2814,235,2024-01-01,Electronics,876.0,1,Credit Card,True
2815,294,2024-04-19,Sports,202.26,4,Credit Card,False
2816,904,2024-10-07,Clothing,47.97,1,Credit Card,True
2817,747,2024-03-15,Books,31.82,3,Credit Card,True
2818,202,2024-03-30,Clothing,111.99,2,Credit Card,False
2819,612,2024-09-26,Books,42.83,1,PayPal,True
2820,261,2024-05-13,Electronics,352.31,4,Credit Card,False
2821,7,2024-05-27,Clothing,46.6,3,Credit Card,False
2822,243,2024-05-07,Home & Garden,264.99,1,Credit Card,True
2823,794,2024-05-12,Clothing,153.04,2,Credit Card,False
2824,306,2024-08-10,Sports,196.96,1,Credit Card,False
2825,891,2024-01-01,Home & Garden,245.33,3,PayPal,True
2826,797,2024-10-14,Sports,224.69,4,Credit Card,True
2827,313,2024-08-17,Electronics,800.19,3,Credit Card,True
2828,17,2024-10-10,Books,21.92,3,Credit Card,True
2829,45,2024-05-10,Sports,130.34,3,Credit Card,False
2830,381,2024-01-13,Electronics,671.07,3,Bank Transfer,True
2831,552,2024-11-16,Books,12.37,3,Bank Transfer,True
2832,195,2024-11-29,Home & Garden,166.05,2,Credit Card,True
2833,31,2024-11-25,Sports,48.67,4,Credit Card,True
2834,793,2024-05-03,Books,23.36,1,Credit Card,True
2835,938,2024-02-13,Clothing,190.32,1,Credit Card,False
2836,385,2024-07-26,Clothing,136.79,4,Credit Card,True
2837,874,2024-08-12,Books,25.13,2,Credit Card,True
2838,293,2024-10-14,Books,22.48,1,Bank Transfer,True
2839,406,2024-08-05,Home & Garden,113.47,4,PayPal,True
2840,3,2024-09-22,Home & Garden,189.15,3,Credit Card,True
2841,880,2024-06-24,Sports,102.83,4,PayPal,True
2842,828,2024-05-09,Books,49.35,4,PayPal,True
2843,118,2024-07-25,Sports,184.49,2,PayPal,True
2844,552,2024-05-02,Sports,179.48,3,Bank Transfer,False
2845,218,2024-05-06,Sports,188.48,1,Bank Transfer,True
2846,881,2024-06-14,Home & Garden,229.74,3,Credit Card,True
2847,892,2024-02-01,Electronics,613.39,4,Credit Card,False
2848,176,2024-04-23,Home & Garden,117.46,3,Credit Card,True
2849,92,2024-03-18,Sports,32.21,2,Credit Card,True
2850,156,2024-11-19,Sports,183.19,1,Credit Card,True
2851,532,2024-08-18,Home & Garden,196.6,4,Credit Card,True
2852,850,2024-03-22,Sports,49.45,1,Credit Card,True
2853,653,2024-05-18,Books,40.52,3,Credit Card,True
2854,990,2024-10-21,Books,33.04,3,PayPal,False
2855,789,2024-03-28,Clothing,24.97,1,Credit Card,True
2856,565,2024-02-15,Home & Garden,69.94,1,Credit Card,True
2857,951,2024-10-04,Clothing,198.12,2,PayPal,False
2858,413,2024-09-03,Books,39.77,4,PayPal,True
2859,78,2024-10-27,Home & Garden,53.82,1,Credit Card,True
2860,43,2024-10-05,Clothing,167.95,3,Bank Transfer,True
2861,941,2024-09-09,Home & Garden,49.16,3,Credit Card,True
2862,281,2024-11-23,Electronics,534.83,2,Credit Card,True
2863,298,2024-06-02,Electronics,965.8,3,Bank Transfer,True
2864,947,2024-05-18,Home & Garden,296.31,4,PayPal,True
2865,866,2024-06-11,Electronics,1270.09,2,Credit Card,False
2866,399,2024-11-03,Sports,80.12,2,Credit Card,True
2867,705,2024-09-06,Books,32.27,2,Credit Card,True
2868,653,2024-07-21,Home & Garden,203.84,3,PayPal,True
2869,39,2024-11-29,Books,24.42,1,PayPal,True
2870,600,2024-09-10,Electronics,1290.86,2,PayPal,True
2871,409,2024-11-01,Sports,157.15,1,Credit Card,True
2872,683,2024-07-03,Sports,91.48,4,PayPal,True
2873,760,2024-10-21,Clothing,88.56,4,PayPal,True
2874,611,2024-04-20,Home & Garden,110.71,1,PayPal,True
2875,264,2024-05-09,Home & Garden,88.28,2,PayPal,True
2876,986,2024-06-01,Sports,48.04,4,Credit Card,True
2877,823,2024-07-14,Electronics,1868.66,4,Credit Card,True
2878,370,2024-03-02,Sports,199.2,1,PayPal,True
2879,342,2024-04-17,Clothing,144.81,4,Credit Card,True
2880,588,2024-12-09,Electronics,1691.04,4,Credit Card,False
2881,439,2024-08-11,Clothing,74.7,3,Credit Card,True
2882,109,2024-01-13,Books,35.1,2,Credit Card,True
2883,296,2024-01-17,Clothing,164.62,4,Credit Card,True
2884,972,2024-06-17,Home & Garden,96.52,3,Credit Card,False
2885,477,2024-03-28,Sports,199.8,3,Credit Card,True
2886,237,2024-07-24,Home & Garden,191.67,4,Credit Card,False
2887,724,2024-08-04,Clothing,115.11,3,PayPal,True
2888,593,2024-03-01,Clothing,195.53,3,PayPal,False
2889,255,2024-08-08,Home & Garden,88.41,2,Credit Card,True
2890,960,2024-07-30,Books,41.91,1,Credit Card,False
2891,227,2024-05-14,Sports,37.13,3,Credit Card,True
2892,191,2024-04-19,Books,44.11,3,Credit Card,False
2893,519,2024-08-06,Home & Garden,94.25,1,Credit Card,False
2894,481,2024-07-02,Home & Garden,134.1,3,Credit Card,False
2895,97,2024-10-22,Books,37.99,3,Credit Card,False
2896,403,2024-08-10,Electronics,1117.45,1,Credit Card,True
2897,959,2023-12-18,Sports,204.74,3,PayPal,True
2898,753,2024-07-31,Clothing,25.51,3,PayPal,True
2899,871,2024-06-05,Electronics,1737.74,2,Credit Card,True
2900,444,2024-04-05,Home & Garden,48.53,2,Bank Transfer,True
2901,804,2024-09-22,Clothing,199.11,1,Credit Card,False
2902,746,2024-05-28,Sports,129.74,2,Credit Card,True
2903,438,2024-06-15,Books,14.15,1,Credit Card,True
2904,179,2024-11-01,Sports,173.42,4,PayPal,True
2905,278,2023-12-23,Clothing,179.15,1,Credit Card,True
2906,863,2024-07-20,Electronics,1702.91,3,PayPal,True
2907,619,2024-01-13,Home & Garden,52.01,3,Credit Card,True
2908,559,2024-04-14,Home & Garden,157.69,3,Credit Card,True
2909,682,2024-03-04,Books,15.77,1,Credit Card,True
2910,66,2024-05-07,Home & Garden,54.68,4,Bank Transfer,True
2911,761,2024-11-24,Clothing,180.22,2,Credit Card,True
2912,650,2024-05-23,Books,27.09,3,Credit Card,False
2913,231,2024-07-13,Home & Garden,130.0,3,PayPal,True
2914,965,2024-10-05,Sports,223.47,2,Credit Card,True
2915,508,2024-04-16,Sports,242.96,1,Credit Card,False
2916,910,2024-12-03,Sports,108.4,1,PayPal,True
2917,700,2024-08-03,Home & Garden,225.35,1,Credit Card,False
2918,685,2024-03-21,Electronics,574.34,4,PayPal,True
2919,539,2024-04-23,Sports,27.06,1,PayPal,True
2920,596,2024-03-11,Sports,86.06,4,Credit Card,True
2921,449,2023-12-28,Home & Garden,73.37,3,Credit Card,False
2922,212,2024-02-07,Sports,155.36,4,Bank Transfer,True
2923,223,2024-05-30,Clothing,162.74,1,Credit Card,True
2924,367,2024-10-03,Clothing,36.22,4,Credit Card,True
2925,16,2024-02-22,Clothing,35.14,4,Credit Card,False
2926,786,2024-10-02,Sports,213.26,4,Credit Card,True
2927,342,2024-11-20,Electronics,681.6,3,PayPal,True
2928,641,2024-01-13,Electronics,1367.79,4,Credit Card,True
2929,979,2024-08-09,Home & Garden,241.21,1,Credit Card,True
2930,57,2024-06-04,Books,41.2,2,Credit Card,True
2931,790,2024-04-18,Electronics,1410.83,3,Credit Card,True
2932,263,2024-07-29,Sports,44.48,3,Credit Card,True
2933,9,2024-02-22,Books,20.02,3,Credit Card,True
2934,759,2024-10-06,Clothing,131.03,1,Credit Card,True
2935,818,2024-04-15,Home & Garden,235.46,2,PayPal,False
2936,962,2024-03-28,Books,37.17,1,Credit Card,True
2937,32,2024-04-13,Home & Garden,83.76,3,PayPal,True
2938,138,2024-01-21,Clothing,43.34,1,Credit Card,True
2939,532,2024-02-27,Clothing,97.27,4,Credit Card,False
2940,59,2024-09-15,Sports,56.74,3,PayPal,True
2941,301,2024-07-23,Sports,72.67,1,Credit Card,False
2942,367,2024-01-04,Home & Garden,220.15,1,Credit Card,True
2943,884,2024-09-11,Books,44.62,4,Credit Card,True
2944,124,2024-03-27,Sports,171.72,1,Credit Card,False
2945,200,2024-04-14,Electronics,143.06,1,Credit Card,False
2946,383,2024-10-29,Sports,170.63,4,PayPal,True
2947,898,2024-06-22,Clothing,34.31,3,Credit Card,False
2948,621,2024-08-09,Home & Garden,66.55,4,PayPal,True
2949,970,2024-11-19,Electronics,634.19,2,Credit Card,True
2950,651,2024-07-19,Sports,61.8,4,PayPal,True
2951,42,2024-07-05,Home & Garden,212.83,1,Credit Card,True
2952,836,2024-06-05,Electronics,1869.91,3,Credit Card,True
2953,919,2024-12-08,Sports,191.89,1,Bank Transfer,True
2954,797,2024-04-27,Clothing,193.21,4,Credit Card,True
2955,881,2024-06-22,Sports,243.92,1,Credit Card,True
2956,827,2024-09-21,Sports,245.64,1,Bank Transfer,True
2957,771,2024-01-20,Electronics,1840.61,4,Credit Card,True
2958,72,2024-10-03,Sports,243.17,2,Credit Card,True
2959,355,2024-04-25,Home & Garden,75.02,2,PayPal,True
2960,59,2024-03-21,Electronics,846.6,2,Credit Card,True
2961,800,2024-07-05,Books,49.65,2,PayPal,False
2962,500,2024-01-30,Sports,183.64,2,PayPal,True
2963,363,2024-05-31,Sports,226.85,1,Credit Card,True
2964,620,2024-02-16,Home & Garden,287.61,4,PayPal,False
2965,624,2024-01-31,Home & Garden,165.87,2,Credit Card,True
2966,231,2024-02-24,Home & Garden,298.7,3,Credit Card,True
2967,159,2024-03-29,Books,22.7,2,Credit Card,True
2968,851,2024-08-06,Home & Garden,38.84,2,PayPal,False
2969,457,2024-10-05,Sports,125.19,3,Credit Card,True
2970,128,2024-03-23,Books,25.13,1,Bank Transfer,True
2971,667,2024-04-27,Home & Garden,43.76,1,Credit Card,True
2972,812,2024-10-14,Electronics,1397.17,2,Credit Card,False
2973,874,2024-03-20,Home & Garden,193.48,1,Credit Card,True
2974,343,2024-02-10,Electronics,605.68,4,PayPal,True
2975,466,2024-02-20,Sports,169.52,2,Credit Card,True
2976,231,2024-10-22,Books,19.95,4,Credit Card,True
2977,737,2024-06-21,Clothing,162.63,3,Credit Card,True
2978,475,2024-06-19,Sports,128.35,4,Credit Card,True
2979,171,2024-10-15,Books,25.38,2,Bank Transfer,False
2980,738,2024-03-16,Books,37.5,1,PayPal,True
2981,526,2024-03-21,Books,43.25,3,PayPal,False
2982,355,2024-05-21,Books,31.68,4,Credit Card,True
2983,196,2024-08-08,Sports,34.78,3,PayPal,True
2984,423,2024-11-07,Home & Garden,143.93,3,PayPal,True
2985,447,2024-12-06,Sports,207.6,3,Credit Card,False
2986,18,2024-05-21,Electronics,491.71,2,Credit Card,False
2987,748,2024-08-02,Electronics,412.67,3,Credit Card,False
2988,799,2024-01-11,Home & Garden,127.68,2,PayPal,False
2989,956,2024-07-14,Sports,133.43,3,Credit Card,False
2990,812,2024-02-11,Books,10.71,2,Credit Card,False
2991,236,2024-09-27,Clothing,150.63,1,PayPal,False
2992,828,2024-03-21,Electronics,1460.66,2,Credit Card,False
2993,393,2024-08-03,Electronics,337.72,4,Credit Card,True
2994,857,2024-11-22,Home & Garden,129.47,4,PayPal,True
2995,619,2023-12-30,Books,21.46,3,Credit Card,True
2996,287,2024-10-20,Sports,118.72,2,Credit Card,True
2997,775,2024-10-24,Books,35.43,4,Credit Card,True
2998,207,2024-03-04,Home & Garden,243.45,3,PayPal,False
2999,655,2024-10-26,Clothing,109.91,3,Credit Card,True
3000,699,2024-12-02,Books,20.47,2,PayPal,True
3001,327,2024-02-19,Clothing,84.98,3,Credit Card,True
3002,334,2024-02-07,Books,27.54,1,Credit Card,True
3003,347,2024-08-01,Clothing,21.01,4,Credit Card,True
3004,494,2024-04-12,Clothing,89.58,1,Credit Card,False
3005,85,2024-01-18,Clothing,33.61,1,Credit Card,True
3006,798,2024-06-05,Home & Garden,215.86,3,PayPal,True
3007,385,2024-05-18,Clothing,107.17,3,Credit Card,True
3008,527,2024-04-08,Sports,69.92,4,Credit Card,True
3009,347,2024-01-23,Sports,212.93,1,Credit Card,False
3010,463,2024-05-25,Home & Garden,272.16,2,Credit Card,True
3011,265,2024-08-02,Sports,101.43,4,Credit Card,True
3012,109,2024-04-18,Home & Garden,113.6,4,Credit Card,True
3013,256,2024-08-27,Electronics,1071.58,2,PayPal,True
3014,877,2024-03-31,Electronics,1617.91,2,Credit Card,False
3015,402,2024-01-26,Home & Garden,43.91,2,Credit Card,True
3016,209,2024-02-12,Clothing,182.51,4,Credit Card,True
3017,716,2024-08-24,Electronics,1593.16,3,PayPal,True
3018,954,2024-10-15,Sports,153.38,4,Credit Card,True
3019,584,2024-12-02,Electronics,1746.89,4,Credit Card,True
3020,942,2024-09-26,Books,15.9,4,Credit Card,True
3021,9,2024-11-22,Sports,240.97,1,Bank Transfer,True
3022,956,2024-10-20,Sports,198.87,4,Credit Card,True
3023,580,2024-02-25,Clothing,188.9,1,Bank Transfer,True
3024,412,2024-12-02,Books,24.55,1,Credit Card,True
3025,631,2024-09-23,Sports,233.55,4,Credit Card,True
3026,824,2024-06-20,Home & Garden,280.6,4,PayPal,True
3027,777,2024-07-31,Clothing,132.19,1,Credit Card,True
3028,599,2024-02-27,Home & Garden,294.08,1,Credit Card,True
3029,218,2024-06-16,Clothing,131.1,4,PayPal,True
3030,597,2024-04-13,Electronics,861.7,1,PayPal,False
3031,412,2023-12-22,Books,27.84,1,Credit Card,True
3032,352,2024-08-11,Electronics,667.39,1,Credit Card,True
3033,611,2023-12-26,Home & Garden,105.48,4,Credit Card,True
3034,720,2024-01-28,Books,27.31,2,PayPal,True
3035,98,2024-05-10,Sports,102.22,3,Bank Transfer,True
3036,903,2023-12-22,Books,36.1,3,PayPal,True
3037,920,2024-10-08,Clothing,105.02,1,PayPal,False
3038,450,2024-02-20,Electronics,689.29,1,Bank Transfer,True
3039,912,2024-06-14,Electronics,118.38,1,Bank Transfer,True
3040,214,2024-04-17,Electronics,885.63,4,Credit Card,True
3041,789,2024-09-26,Home & Garden,108.7,1,PayPal,False
3042,32,2024-07-07,Home & Garden,296.54,3,Credit Card,True
3043,649,2024-01-29,Books,16.41,1,Credit Card,False
3044,595,2024-07-29,Books,25.01,2,PayPal,True
3045,935,2024-07-11,Home & Garden,223.01,3,Credit Card,False
3046,1000,2023-12-20,Sports,136.5,3,PayPal,False
3047,111,2024-01-25,Home & Garden,124.87,2,PayPal,False
3048,563,2024-09-05,Electronics,1476.29,2,Bank Transfer,False
3049,957,2024-03-27,Clothing,172.32,4,PayPal,True
3050,538,2024-07-05,Books,12.98,4,Credit Card,False
3051,435,2024-10-27,Sports,140.94,3,Credit Card,True
3052,550,2024-08-23,Home & Garden,120.01,1,PayPal,True
3053,376,2024-05-07,Sports,96.98,1,PayPal,True
3054,194,2024-12-05,Sports,181.01,3,PayPal,False
3055,799,2024-03-30,Sports,226.68,1,Credit Card,True
3056,184,2024-02-09,Books,13.14,2,Bank Transfer,True
3057,773,2024-12-10,Electronics,1845.23,1,PayPal,True
3058,312,2024-10-03,Electronics,640.68,3,Credit Card,True
3059,632,2024-08-01,Books,36.97,4,Credit Card,True
3060,807,2024-04-29,Electronics,966.99,4,Credit Card,True
3061,894,2023-12-24,Clothing,92.99,4,Credit Card,True
3062,34,2024-04-09,Sports,108.65,2,Bank Transfer,True
3063,884,2024-04-30,Clothing,46.31,2,Credit Card,True
3064,583,2023-12-14,Clothing,86.13,3,Credit Card,False
3065,392,2024-10-25,Sports,209.78,1,Credit Card,True
3066,992,2024-02-08,Sports,224.1,2,Credit Card,True
3067,147,2024-01-21,Clothing,141.3,2,Credit Card,True
3068,821,2024-04-10,Electronics,188.86,2,Credit Card,False
3069,880,2024-12-11,Home & Garden,196.44,1,Credit Card,False
3070,507,2024-09-04,Home & Garden,255.61,3,Bank Transfer,False
3071,886,2024-03-06,Electronics,1896.52,2,Credit Card,True
3072,728,2024-01-28,Sports,84.88,2,PayPal,True
3073,199,2023-12-30,Clothing,117.2,4,Credit Card,True
3074,142,2024-05-29,Home & Garden,118.75,3,Credit Card,True
3075,468,2024-08-10,Sports,48.79,3,Credit Card,True
3076,629,2023-12-26,Clothing,70.03,2,Credit Card,False
3077,596,2023-12-16,Sports,53.46,4,Credit Card,True
3078,991,2024-11-25,Books,16.98,1,Credit Card,True
3079,805,2024-02-05,Books,29.46,1,PayPal,True
3080,13,2024-10-26,Sports,43.46,4,Credit Card,False
3081,98,2024-09-16,Home & Garden,51.66,4,Bank Transfer,True
3082,391,2024-09-06,Home & Garden,118.77,2,Credit Card,False
3083,332,2024-10-21,Electronics,1090.93,3,Credit Card,True
3084,693,2024-11-21,Clothing,73.24,2,Credit Card,True
3085,821,2024-10-07,Clothing,85.76,4,Credit Card,True
3086,665,2024-06-11,Sports,216.32,2,Credit Card,True
3087,639,2024-10-24,Sports,126.98,2,Credit Card,True
3088,534,2024-04-12,Electronics,1158.77,4,Credit Card,False
3089,801,2024-06-09,Home & Garden,72.17,2,Credit Card,True
3090,637,2024-01-22,Books,18.12,3,Credit Card,True
3091,793,2024-11-09,Home & Garden,161.28,3,Credit Card,True
3092,60,2024-02-29,Clothing,129.51,4,Bank Transfer,True
3093,941,2024-05-03,Sports,81.1,4,Credit Card,True
3094,262,2024-12-06,Clothing,165.01,2,Credit Card,True
3095,417,2024-10-20,Electronics,988.08,4,PayPal,False
3096,461,2024-03-24,Home & Garden,253.19,1,PayPal,False
3097,37,2024-07-23,Books,16.42,3,Credit Card,True
3098,323,2024-11-24,Books,28.94,1,PayPal,True
3099,315,2024-04-18,Sports,238.5,1,Credit Card,True
3100,567,2024-07-10,Sports,144.22,3,Credit Card,True
3101,578,2024-08-23,Sports,239.82,2,Credit Card,True
3102,519,2024-01-14,Home & Garden,276.24,3,PayPal,True
3103,267,2024-08-27,Sports,164.58,3,Credit Card,False
3104,529,2024-07-22,Books,16.91,2,PayPal,True
3105,331,2024-03-31,Sports,237.95,3,Credit Card,True
3106,243,2023-12-28,Clothing,196.84,3,Credit Card,False
3107,525,2024-01-28,Books,10.61,4,PayPal,False
3108,377,2024-02-21,Home & Garden,103.04,1,Credit Card,True
3109,630,2024-01-26,Books,14.26,2,PayPal,False
3110,306,2024-10-18,Clothing,80.79,4,PayPal,True
3111,744,2024-03-12,Books,20.37,3,Credit Card,False
3112,932,2024-05-30,Clothing,51.47,4,Credit Card,True
3113,979,2023-12-29,Clothing,126.8,4,PayPal,True
3114,894,2024-05-07,Sports,64.17,3,Credit Card,True
3115,518,2024-02-16,Clothing,148.86,1,Credit Card,True
3116,411,2024-03-11,Clothing,198.43,3,PayPal,True
3117,377,2023-12-13,Home & Garden,74.03,3,PayPal,True
3118,481,2024-03-22,Books,34.23,1,PayPal,True
3119,512,2024-06-22,Electronics,887.17,1,Credit Card,True
3120,981,2024-03-21,Home & Garden,53.31,2,Credit Card,True
3121,996,2024-08-08,Home & Garden,116.92,2,PayPal,True
3122,219,2024-02-11,Sports,220.43,4,Bank Transfer,True
3123,588,2024-05-17,Home & Garden,270.29,4,PayPal,True
3124,128,2024-07-28,Clothing,151.08,4,PayPal,True
3125,88,2024-01-10,Home & Garden,248.04,1,Credit Card,True
3126,337,2024-07-15,Sports,60.65,3,Credit Card,True
3127,854,2024-03-29,Home & Garden,79.82,1,Credit Card,True
3128,475,2024-10-18,Electronics,1926.3,3,PayPal,True
3129,394,2024-03-12,Electronics,845.01,3,Credit Card,True
3130,727,2023-12-18,Electronics,637.36,2,Credit Card,True
3131,87,2024-05-16,Sports,98.46,2,Credit Card,True
3132,233,2024-06-26,Home & Garden,93.03,4,PayPal,True
3133,381,2024-02-19,Clothing,42.54,1,PayPal,True
3134,528,2023-12-28,Books,30.13,4,Credit Card,True
3135,854,2024-07-04,Clothing,172.88,1,Credit Card,True
3136,459,2024-10-05,Electronics,1337.84,3,PayPal,True
3137,721,2024-09-19,Books,36.28,2,Credit Card,True
3138,368,2024-10-01,Home & Garden,82.63,4,Credit Card,True
3139,850,2024-09-25,Home & Garden,145.25,1,PayPal,True
3140,701,2024-03-20,Home & Garden,143.4,2,PayPal,True
3141,387,2024-01-01,Sports,62.18,4,Credit Card,True
3142,918,2023-12-25,Electronics,1934.16,3,PayPal,True
3143,526,2024-11-13,Clothing,32.07,3,Credit Card,True
3144,810,2024-04-30,Home & Garden,226.5,4,PayPal,True
3145,175,2024-10-08,Books,47.86,1,Credit Card,False
3146,855,2024-08-20,Books,29.81,1,PayPal,True
3147,511,2024-03-06,Electronics,1666.77,3,Bank Transfer,False
3148,382,2024-05-10,Books,49.14,4,Credit Card,True
3149,39,2024-11-18,Books,47.95,2,PayPal,False
3150,472,2024-07-15,Home & Garden,270.73,4,Credit Card,True
3151,945,2024-02-05,Books,47.68,1,Credit Card,True
3152,869,2024-04-10,Clothing,31.36,1,Credit Card,False
3153,87,2023-12-19,Sports,97.38,4,Bank Transfer,False
3154,908,2024-09-21,Clothing,186.47,3,Credit Card,False
